Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
make invoice in excel,71,71,70,29,5.71,https://www.freshbooks.com/invoice-templates/excel,0,0,0.00,0.46,67700000,"[35,35,64,64,78,64,100,50,50,35,14,35]",2025-12-22,"Video, Ads bottom, Video Carousel, Related searches, AI overview",informational,Organic
auto invoice template free,59,59,70,11,4.41,https://www.freshbooks.com/invoice-templates/auto-repair,0,0,0.00,0.82,5120000,"[55,55,77,77,77,77,100,100,77,77,77,77]",2025-12-15,"Image pack, Video, Ads top, Ads bottom, Related searches",informational,Organic
vehicle repair template,26,26,70,14,3.96,https://www.freshbooks.com/invoice-templates/auto-repair,0,0,0.00,1,22900000,"[63,63,81,63,45,63,63,100,45,63,63,45]",2025-12-26,"Image pack, Video, Image, Related searches",informational,Organic
vehicle repair template,31,31,70,14,3.96,https://www.freshbooks.com/invoice-templates/auto-repair,0,0,0.00,1,22900000,"[63,63,81,63,45,63,63,100,45,63,63,45]",2025-12-26,"Image pack, Video, Image, Related searches",informational,Organic
templates of a business plan,94,94,50,54,4.10,https://www.freshbooks.com/business-templates/business-plan-template,0,0,0.00,0.53,238000000,"[0,0,0,5,64,41,23,17,23,100,64,11]",2026-01-05,"Image pack, Image, Related searches",informational,Organic
qb invoice template,77,77,70,13,7.49,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.37,72800,"[4,9,0,9,52,9,9,80,4,52,33,100]",2025-12-12,"Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches, AI overview",informational,Organic
invoice forms free printable,19,19,30,62,2.90,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.77,21100000,"[18,18,18,18,18,18,18,36,45,45,27,63]",2026-01-09,"Image pack, Video, Image, Ads top, Ads bottom, Related searches","commercial, informational",Organic
invoice forms free printable,20,20,30,62,2.90,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.77,21100000,"[18,18,18,18,18,18,18,36,45,45,27,63]",2026-01-09,"Image pack, Video, Image, Ads top, Ads bottom, Related searches","commercial, informational",Organic
invoice forms free printable,73,73,30,62,2.90,https://www.freshbooks.com/invoice-templates/printable,0,0,0.00,0.77,21100000,"[18,18,18,18,18,18,18,36,45,45,27,63]",2026-01-09,"Image pack, Video, Image, Ads top, Ads bottom, Related searches","commercial, informational",Organic
service invoice sample,27,27,40,50,3.89,https://www.freshbooks.com/invoice-templates/services-rendered,0,0,0.00,1,141000000,"[9,34,15,0,12,15,3,21,12,9,0,0]",2026-01-20,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
invoice template word free,6,6,90,53,2.79,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.46,48500000,"[3,3,3,3,5,8,6,3,3,10,13,16]",2025-12-02,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,People also ask
invoice template word free,6,6,90,53,2.79,https://www.freshbooks.com/en-gb/invoice-templates/simple-invoice,0,0,0.00,0.46,48500000,"[3,3,3,3,5,8,6,3,3,10,13,16]",2025-12-02,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,People also ask
invoice template word free,19,19,90,53,2.79,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.46,48500000,"[3,3,3,3,5,8,6,3,3,10,13,16]",2025-12-02,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
invoice template word free,81,81,90,53,2.79,https://www.freshbooks.com/invoice-templates/proforma,0,0,0.00,0.46,48500000,"[3,3,3,3,5,8,6,3,3,10,13,16]",2025-12-02,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
expenses format sample,38,38,110,24,5.22,https://www.freshbooks.com/accounting-templates/expense-report,0,0,0.00,0.08,37700000,"[0,4,0,4,35,10,22,29,22,8,14,100]",2025-12-12,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
plumbing invoice template free,16,16,110,21,3.44,https://www.freshbooks.com/invoice-templates/plumbing,0,0,0.00,0.67,1460000,"[2,5,3,7,5,4,2,4,2,3,2,5]",2025-12-05,"Image pack, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
create an invoice with google docs,36,36,110,32,4.10,https://www.freshbooks.com/invoice-templates/google-docs,0,0,0.00,0.34,3780000,"[42,23,66,42,52,23,52,100,52,42,66,52]",2025-11-26,"Sitelinks, Video, Ads bottom, Video Carousel, Related searches, Discussions and forums",informational,Organic
excel templates invoices,2,2,40,58,3.49,https://www.freshbooks.com/invoice-templates/excel,0,0,0.00,0.63,2890000,"[23,23,19,0,0,0,0,0,0,0,0,0]",2025-12-27,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches","informational, transactional",Image pack
cleaning bill template,38,38,210,,3.42,https://www.freshbooks.com/invoice-templates/house-cleaning,0,0,0.00,1,11200000,"[22,35,43,54,22,54,66,81,18,54,29,54]",2026-01-02,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
legal bill template,24,24,110,19,11.49,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.65,38100000,"[6,6,9,6,34,34,100,43,34,65,34,65]",2025-12-28,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Related searches",informational,Organic
legal bill template,88,88,110,19,11.49,https://www.freshbooks.com/invoice-templates/attorney,0,0,0.00,0.65,38100000,"[6,6,9,6,34,34,100,43,34,65,34,65]",2025-12-28,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Related searches",informational,Organic
legal bill template,91,91,110,19,11.49,https://www.freshbooks.com/invoice-templates/attorney,0,0,0.00,0.65,38100000,"[6,6,9,6,34,34,100,43,34,65,34,65]",2025-12-28,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Related searches",informational,Organic
receipt template uk,38,38,50,46,0.00,https://www.freshbooks.com/en-gb/invoice-templates,0,0,0.00,0,52000000,"[28,28,28,100,100,71,100,71,100,57,71,42]",2025-12-08,"Image pack, Sitelinks, Image, People also ask, Related searches, AI overview",informational,Organic
receipt template uk,54,54,50,46,0.00,https://www.freshbooks.com/en-gb/invoice-templates,0,0,0.00,0,52000000,"[28,28,28,100,100,71,100,71,100,57,71,42]",2025-12-08,"Image pack, Sitelinks, Image, People also ask, Related searches, AI overview",informational,Organic
receipt template uk,95,95,50,46,0.00,https://www.freshbooks.com/en-gb/invoice-templates/pdf,0,0,0.00,0,52000000,"[28,28,28,100,100,71,100,71,100,57,71,42]",2025-12-08,"Image pack, Sitelinks, Image, People also ask, Related searches, AI overview",informational,Organic
free handyman estimating software,15,15,30,8,11.22,https://www.freshbooks.com/estimate-templates/handyman,0,0,0.00,0.95,129000,"[28,28,28,28,28,28,42,42,71,57,28,28]",2026-01-09,"Sitelinks, Video, Ads top, Video Carousel, People also ask, Related searches, Ads middle, AI overview","informational, transactional",Organic
free handyman estimating software,24,24,30,8,11.22,https://www.freshbooks.com/estimate-templates/handyman,0,0,0.00,0.95,129000,"[28,28,28,28,28,28,42,42,71,57,28,28]",2026-01-09,"Sitelinks, Video, Ads top, Video Carousel, People also ask, Related searches, Ads middle, AI overview","informational, transactional",Organic
excel income statement template,26,26,260,23,5.32,https://www.freshbooks.com/accounting-templates/income-statement,0,0,0.00,0.2,34800000,"[66,54,23,81,35,23,81,18,18,28,28,44]",2025-12-16,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
receipt car wash invoice,32,32,90,4,2.82,https://www.freshbooks.com/invoice-templates/car-detailing,0,0,0.00,0.98,1600000,"[19,26,19,19,7,26,42,53,42,53,34,42]",2025-12-10,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
profit and loss spreadsheet example,27,27,110,45,6.39,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.55,4630000,"[26,15,26,11,26,42,53,100,65,53,3,34]",2025-12-06,"Image pack, Sitelinks, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
towing service receipt,17,17,70,11,2.20,https://www.freshbooks.com/invoice-templates/towing,0,0,0.00,1,7140000,"[77,100,77,77,77,77,77,77,100,100,100,55]",2025-12-04,"Image pack, Sitelinks, Image, Related searches, AI overview",informational,Organic
sample legal invoice template,19,19,70,17,7.42,https://www.freshbooks.com/invoice-templates/law-firm,0,0,0.00,0.31,9380000,"[52,9,9,9,52,52,42,33,33,33,23,19]",2025-12-19,"Image pack, Sitelinks, Image, Ads top, Ads bottom, Related searches",informational,Organic
sample legal invoice template,21,21,70,17,7.42,https://www.freshbooks.com/invoice-templates/law-firm,0,0,0.00,0.31,9380000,"[52,9,9,9,52,52,42,33,33,33,23,19]",2025-12-19,"Image pack, Sitelinks, Image, Ads top, Ads bottom, Related searches",informational,Organic
free invoice format in word,53,53,390,52,2.66,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.65,138000000,"[10,13,30,6,30,30,20,36,24,20,45,24]",2025-11-24,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches","commercial, informational",Organic
marketing invoice,66,66,70,24,12.09,https://www.freshbooks.com/invoice-templates/marketing,0,0,0.00,0.43,372000000,"[2,2,0,0,0,0,2,1,0,2,2,2]",2025-12-08,"Image pack, Video, Image, Video Carousel, Related searches",informational,Organic
how to make ledger,73,73,70,47,7.22,https://www.freshbooks.com/accounting-templates/general-ledger,0,0,0.00,0.46,55800000,"[41,41,64,41,52,29,52,52,52,41,41,52]",2025-12-25,"Image pack, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
transport invoice format,7,7,90,23,3.85,https://www.freshbooks.com/invoice-templates/transportation,0,0,0.00,0.68,40200000,"[23,42,42,33,23,33,100,42,33,33,33,23]",2025-12-22,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
transport invoice format,33,33,90,23,3.85,https://www.freshbooks.com/invoice-templates/freight,0,0,0.00,0.68,40200000,"[23,42,42,33,23,33,100,42,33,33,33,23]",2025-12-22,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
microsoft word invoice template free download,6,6,30,53,1.99,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.34,32600000,"[18,18,18,63,45,36,18,18,18,18,18,18]",2026-01-08,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
free proforma template excel,13,13,40,17,4.39,https://www.freshbooks.com/invoice-templates/proforma,0,0,0.00,0.02,5830000,"[29,29,23,17,64,11,23,17,5,29,29,29]",2025-12-15,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
aynax free invoice,62,62,40,44,1.55,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.34,1620,"[8,6,8,0,6,5,6,11,8,8,6,8]",2026-01-12,"Sitelinks, Video, Related searches",navigational,Organic
free downloadable invoice template word,8,8,90,52,3.14,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.73,40000000,"[53,53,43,3,6,0,15,28,53,34,0,53]",2026-01-01,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free downloadable invoice template word,38,38,90,52,3.14,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.73,40000000,"[53,53,43,3,6,0,15,28,53,34,0,53]",2026-01-01,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
profit loss software,13,13,210,11,17.34,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.81,89500000,"[100,54,44,7,10,7,4,10,12,15,7,15]",2025-12-31,"Sitelinks, Video, Ads bottom, Video Carousel, Related searches, Ads middle, AI overview","commercial, informational",Organic
free printable invoices templates,26,26,70,55,2.46,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.64,17400000,"[2,29,23,9,4,4,12,2,6,6,6,6]",2025-12-30,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
free printable invoices templates,79,79,70,55,2.46,https://www.freshbooks.com/invoice-templates/printable,0,0,0.00,0.64,17400000,"[2,29,23,9,4,4,12,2,6,6,6,6]",2025-12-30,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
sample invoice with bank details,29,29,90,50,3.30,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,72200000,"[100,52,52,64,64,52,52,41,29,52,29,52]",2026-01-16,"Image pack, Sitelinks, Image, Ads bottom, People also ask, Related searches",informational,Organic
invoice templates for ms word,7,7,90,62,2.84,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.02,600000,"[52,17,82,64,64,100,82,29,29,17,52,52]",2025-12-30,"Image pack, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
quotation template free,72,72,110,31,4.54,https://www.freshbooks.com/hub/estimates/quote-template,0,0,0.00,0.55,49900000,"[2,66,54,100,2,0,6,2,35,22,0,0]",2025-12-02,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
google sheets estimate template,4,4,110,8,5.47,https://www.freshbooks.com/estimate-templates/google-sheets,0,0,0.00,0.25,14100000,"[1,1,1,2,2,2,2,2,2,1,2,2]",2025-11-29,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Image pack
google sheets estimate template,4,4,110,8,5.47,https://www.freshbooks.com/estimate-templates/google-sheets,0,0,0.00,0.25,14100000,"[1,1,1,2,2,2,2,2,2,1,2,2]",2025-11-29,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Image pack
google sheets estimate template,23,23,110,8,5.47,https://www.freshbooks.com/estimate-templates/google-docs,0,0,0.00,0.25,14100000,"[1,1,1,2,2,2,2,2,2,1,2,2]",2025-11-29,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
google sheets estimate template,75,75,110,8,5.47,https://www.freshbooks.com/estimate-templates,0,0,0.00,0.25,14100000,"[1,1,1,2,2,2,2,2,2,1,2,2]",2025-11-29,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
bill book format,54,54,70,38,3.51,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.98,653000000,"[28,6,6,100,12,53,15,6,6,6,6,6]",2026-01-14,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
free invoicing template,90,90,170,57,3.49,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.63,19600000,"[10,36,15,15,36,29,3,2,54,15,5,0]",2025-12-27,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice format download,16,16,210,61,3.37,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.98,191000000,"[12,44,19,19,9,100,66,9,19,19,15,19]",2025-12-30,"Image pack, Sitelinks, Video, Ads bottom, Related searches",informational,Organic
invoice format download,67,67,210,61,3.37,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.98,191000000,"[12,44,19,19,9,100,66,9,19,19,15,19]",2025-12-30,"Image pack, Sitelinks, Video, Ads bottom, Related searches",informational,Organic
invoice format download,93,93,210,61,3.37,https://www.freshbooks.com/invoice-templates/excel,0,0,0.00,0.98,191000000,"[12,44,19,19,9,100,66,9,19,19,15,19]",2025-12-30,"Image pack, Sitelinks, Video, Ads bottom, Related searches",informational,Organic
invoice template free excel,86,86,170,52,2.97,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.43,28700000,"[15,29,23,23,29,54,29,6,23,19,15,12]",2025-12-30,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
contractors estimate template,12,12,390,32,6.56,https://www.freshbooks.com/estimate-templates,0,0,0.00,1,11200000,"[24,36,30,30,30,24,30,24,24,30,67,24]",2026-01-11,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
contractors estimate template,51,51,390,32,6.56,https://www.freshbooks.com/estimate-templates/word,0,0,0.00,1,11200000,"[24,36,30,30,30,24,30,24,24,30,67,24]",2026-01-11,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
invoice online template,24,24,50,60,4.20,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.55,114000000,"[10,10,2,43,5,5,5,0,28,5,0,35]",2026-01-04,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Related searches",commercial,Organic
invoice online template,36,36,50,60,4.20,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.55,114000000,"[10,10,2,43,5,5,5,0,28,5,0,35]",2026-01-04,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Related searches",commercial,Organic
invoice free software download,6,0,50,61,5.67,https://www.freshbooks.com/invoice-templates/google-docs,0,0,0.00,1,60700000,"[17,12,7,23,17,12,10,12,17,10,5,10]",2026-01-20,"Video, Ads bottom, People also ask, Related searches",commercial,People also ask
